Product URL,Product Name,Product Price,Rating,Number of reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N/ref=sr_1_103?keywords=bags&qid=1679378465&sr=8-103,"Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.","₹1,025.00",4.2,56 ratings,"Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Dimensions: 48 x 33 x 23 cm Warranty: 12 months    3 Spacious compartment: Store your Books, Stationary, Accessories, Lunch boxes, etc. It will store plenty of items. Laptop Sleeve: Ensure that your laptop is stored separately and Securely! Organizer: Keep every single item separately in an arranged manner, with the help of our organizer. 2 side pocket: For holding water bottle, clipping pens or pencil or storing other items. 1 Front Pocket: Easily accessible. To keep all your essentials such as wallet, ticket, cosmetics.    Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!    Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.    Stylish & Cute: This bag is designed for those Millennials and GenZ, who aren't afraid to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.",B097JJGR1N,,Safari
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09GG53CSL/ref=sr_1_104?keywords=bags&qid=1679378465&sr=8-104,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),₹749.00,3.9,"1,216 ratings",,B09GG53CSL,,Half_Moon (AB Amazing Bags)
https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_105?keywords=bags&qid=1679378465&sr=8-105,Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),"₹1,510.00",4.4,"1,902 ratings","Outer Material: Fabric, Color: Black; Water resistant    Capacity: 21 liters; Weight: 480 grams; Dimensions: 18 inches x 13 inches x 5 inches (LxWxH)    Number of compartments: 2    Laptop Compatibility: Yes, Laptop Size: 15 inches    Pocket Description: Utility Pocket; Closure Type: Zipper; Age Range Description: Adult; Style Name: Traditional Backpacks; Special Features: Laptop Compartment; Lining Description: Nylon    Fits upto 15"",Side mesh pocket for water bottle",B07FC4D9B5,,No
https://www.amazon.in/Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_106?keywords=bags&qid=1679378465&sr=8-106,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments","₹1,199.00",4.0,"2,482 ratings","MADE IN INDIA - This “MAKE IN INDIA” Laptop bag for men features 2 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets, 4 lash points for yoga mat/help and 1 chest belt pocket to keep valuables; Age Range Description: Adult; Color Name: Mblue; Compartment Description: Greater Than 17 Inches; Pattern Name: Solid; Style Name: Casual Backpack; Pocket Description: Zipper Pocket.    PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop sleeve with holder to secure upto 17.3"" Laptops. Compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser of this backpack for men is neatly organise and store your keys, cables, stationary and other valuables from theft. This laptop bag cum backpack can be used for office, college, school or even for hiking or trekking.    INBUILT RAIN COVER – The Laptop bag for men has inbuilt raincover pocket at the bottom with Rain cover provided to help you protect your stuff from rain and dust. The Raincover is made of premium imported polyester fabric that can withstand heavy rains.    BEST BACK SUPPORT - We have designed the laptop bag keeping your comfort in mind. In this backpack for men there are 2 load lifters on the backside to adjust your shoulder position based on weight. 2 Side load compression straps help to adjust the size of bag. Shoulder has 12MM high density padding, with adjustable sternum straps for chest support and adjustable padded hip belt for weight balancing on chest and hips.    WATER RESISTANT WITH 1 YEAR WARRANTY – This Laptop bag for men is stylish and durable unisex travel laptop backpack that is your perfect travel partner also suitable for Hiking or trekking. Size: 21 inch X 14 inch X 10.5 inch. Capacity : 50 litres. This Bag/Backpack is made of high-grade water-resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects.",B08NHL52MK,"Lunar's Laptop Travel Bag : A Spacious and durable laptop backpack for travel, casual usage, school / college / office and travel. Size: 21 inch X 14 inch X 10.5 inch. Capacity: 50 liters. This travel bagpack is made of high grade water resistant polyester material that gives it strength and durable for long-term use.  This “MAKE IN INDIA” Product features 2 large zippered compartments, padded laptop sleeve for upto 17.3"" laptops, internal organiser, 2 water bottle /umbrella pockets, padded handle, inbuilt raincover, chest pocket, adjustable strap, hip belt quick haul grab loop for comfort, 3D air ventilated back panel for preventing sweat, heavy duty zippers and sliders, and adjustable straps. Ideal bag for boys, girls, men and women","Akshaya Rubbers, Hebbal Industrial Area, Mysore"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDc2NTk5NTA0NzcyMjc5OjE2NzkzNzg0NjU6c3BfbXRmOjIwMTE3Nzk1ODc2OTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dbags%26qid%3D1679378465%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA2ZJIE4OXD710M,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","₹4,499",4.3,152 ratings,"CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes     PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4” laptop     MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve.     HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)     Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult ",B08T1769X9,,No
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDc2NTk5NTA0NzcyMjc5OjE2NzkzNzg0NjU6c3BfbXRmOjIwMDY1NTMzNjg0Njk4OjowOjo&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dbags%26qid%3D1679378465%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,700.00",4.1,186 ratings,"Care Instructions: Wipe with Damp Cloth    Handcrafted with care and made up of premium quality robust material, Wrinkle free bag and 3x more water resistant with Rainproof zippers",B0B81YTTWS,,Acefour Accessories Pvt. Ltd.
https://www.amazon.in/DZert-Girls-Polyester-White-Backpack/dp/B07H1BPCGQ/ref=sr_1_109?keywords=bags&qid=1679378465&sr=8-109,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Nevy Blue,₹339.00,3.8,"2,291 ratings","Capicity: 21 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester    Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.    Utility: Office, College, School, Camping, Weekend trip, Day trip    Accessories shown in the picture are not part of the bag.    Style Name: Daypack Backpacks; Pocket Description: Utility Pocket; Strap Type: Shoulder Strap; Warranty Description: No Warranty; Age Range Description: Kid; Water Resistance Level: Water Resistant; Color Name: Nvy Blu-Wht; Closure Type: Zipper",B07H1BPCGQ,,No
https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_110?keywords=bags&qid=1679378465&sr=8-110,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",₹512.00,4.0,435 ratings,"PERFECT SIZE & STORAGE SPACE: Laptop backpack with perfect size to hold things and your 15.6 inch laptop or 15 inch, 14 inch Laptop. Convenient main pockets for iPad, charger, binders, books, clothes, ect. Inside pockets keep your wallet, phone. school bag for girls / bags for women / kids school bag / college bags for boys / laptop backpack .    Front two slanted pocket perfect for quick finds such as your ID for work, f gear laptop bags . keys for open door, two side pockets for water bottle and compact umbrella make your items organized. it can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men . bags for travelling    COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men . office bag for women .    Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;    MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.    strap_type: Shoulder Strap",,,
https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG/ref=sr_1_111?keywords=bags&qid=1679378465&sr=8-111,Harissons Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women,"₹1,348.00",4.2,220 ratings,"Perfect for your regular office or college as well as travel use. Organize, protect and carry your laptop & Tablet, and essentials. Dimension = L 32 x H 44 x W 17 cm, Capacity = 24 L, Weight = 590 GMS    EXTERNAL USB GATE: Quick Charging Access –Imagine a scenario you are traveling and boom! Your phone battery is at 5%. Don’t panic now you can charge on the go anytime, anywhere with quick access charging.    LAPTOP FRIENDLY: Dedicated Laptop Compartment with Integrated Pocket for power bank with cushioned cradle & strong strap Velcro lock which can safely accommodate up to a 15.6'' inch laptop.    DETAILED ORGANIZER: Comes with 2 front zippered pockets and 2 large compartments. The first compartment comes with an internal organizer that keeps in place your essentials like phone charger/power bank, passport, separate Id card/visiting card holder, stationery & other valuable knick-knacks.    SPACIOUS: This compartment can hold notebooks and journals for your college or clothes and additional supplies for a weekend trip also in the same compartment it has a dedicated zippered pocket to keep your files/papers safe.",B09D3YYYNG,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795/ref=sr_1_112?keywords=bags&qid=1679378465&sr=8-112,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Black),₹599.00,4.0,31 ratings,Material: Water Resistant Strong Polyester    Compartments: 2 with padding    Laptop Size: 15.6 inch and below    Dimensions: LxWxH - 11 x 6 x 18 inches    Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover,B0BPTV3795,,ADISA
